date,is_known,is_EU,country,duration_sec,analysis_period,trigger_48h,trigger_7d,trigger_1M
2025-03-28 22:30:55,True,True,DE,15,Baseline (Pre-Audit),False,False,False
2025-03-29 11:14:25,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-03-29 11:23:39,True,True,DE,321,Baseline (Pre-Audit),False,False,False
2025-03-30 20:40:49,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-03 18:06:38,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-03 18:11:31,True,True,DE,39,Baseline (Pre-Audit),False,False,False
2025-04-03 18:32:52,True,True,DE,14,Baseline (Pre-Audit),False,False,False
2025-04-05 00:25:02,True,True,DE,135,Baseline (Pre-Audit),False,False,False
2025-04-05 09:50:09,True,True,DE,34,Baseline (Pre-Audit),False,False,False
2025-04-05 21:21:14,True,True,DE,8,Baseline (Pre-Audit),False,False,False
2025-04-06 15:22:04,False,True,DE,210,Baseline (Pre-Audit),False,False,False
2025-04-06 18:08:34,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-07 14:27:34,False,True,DE,115,Baseline (Pre-Audit),False,False,False
2025-04-09 17:59:12,True,True,DE,51,Baseline (Pre-Audit),False,False,False
2025-04-10 21:47:14,True,True,DE,5,Baseline (Pre-Audit),False,False,False
2025-04-11 18:58:01,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-11 19:06:29,True,True,DE,23,Baseline (Pre-Audit),False,False,False
2025-04-11 19:14:05,True,True,DE,277,Baseline (Pre-Audit),False,False,False
2025-04-12 12:31:21,True,True,DE,41,Baseline (Pre-Audit),False,False,False
2025-04-12 13:00:34,True,True,DE,37,Baseline (Pre-Audit),False,False,False
2025-04-13 12:37:51,True,True,DE,786,Baseline (Pre-Audit),False,False,False
2025-04-13 14:07:46,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-13 14:08:19,True,True,DE,113,Baseline (Pre-Audit),False,False,False
2025-04-17 13:04:13,False,True,DE,60,Baseline (Pre-Audit),False,False,False
2025-04-17 13:05:29,False,True,DE,41,Baseline (Pre-Audit),False,False,False
2025-04-17 13:58:41,True,True,DE,200,Baseline (Pre-Audit),False,False,False
2025-04-17 15:01:07,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-17 15:10:25,True,True,DE,796,Baseline (Pre-Audit),False,False,False
2025-04-17 15:24:02,True,True,DE,14,Baseline (Pre-Audit),False,False,False
2025-04-17 15:48:08,True,True,DE,194,Baseline (Pre-Audit),False,False,False
2025-04-17 17:48:10,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-17 18:00:55,True,True,DE,419,Baseline (Pre-Audit),False,False,False
2025-04-17 20:24:54,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-18 18:31:10,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-18 18:31:11,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-18 18:35:34,True,True,DE,21,Baseline (Pre-Audit),False,False,False
2025-04-18 18:48:20,True,True,DE,10,Baseline (Pre-Audit),False,False,False
2025-04-19 13:57:08,True,True,DE,13,Baseline (Pre-Audit),False,False,False
2025-04-19 14:59:04,True,True,DE,44,Baseline (Pre-Audit),False,False,False
2025-04-19 15:15:14,True,True,DE,170,Baseline (Pre-Audit),False,False,False
2025-04-20 10:37:10,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-20 10:38:08,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-20 10:38:46,True,True,DE,7,Baseline (Pre-Audit),False,False,False
2025-04-20 10:39:17,True,True,DE,9,Baseline (Pre-Audit),False,False,False
2025-04-20 15:56:13,True,True,DE,11,Baseline (Pre-Audit),False,False,False
2025-04-21 19:09:05,True,True,DE,33,Baseline (Pre-Audit),False,False,False
2025-04-22 19:36:31,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-23 11:14:39,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-23 12:09:17,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-23 12:09:41,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-23 12:10:49,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-23 12:11:35,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-23 19:17:25,True,True,DE,154,Baseline (Pre-Audit),False,False,False
2025-04-25 19:30:20,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-25 19:30:20,True,True,DE,52,Baseline (Pre-Audit),False,False,False
2025-04-25 19:40:28,True,True,DE,85,Baseline (Pre-Audit),False,False,False
2025-04-25 19:50:48,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-25 19:51:12,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-25 19:54:20,True,True,DE,21,Baseline (Pre-Audit),False,False,False
2025-04-26 11:34:44,True,True,DE,52,Baseline (Pre-Audit),False,False,False
2025-04-26 13:20:08,True,True,DE,290,Baseline (Pre-Audit),False,False,False
2025-04-26 17:32:08,True,True,DE,34,Baseline (Pre-Audit),False,False,False
2025-04-26 17:32:55,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-26 17:33:14,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-26 17:33:33,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-26 17:33:53,True,True,DE,57,Baseline (Pre-Audit),False,False,False
2025-04-27 15:08:37,True,True,DE,182,Baseline (Pre-Audit),False,False,False
2025-04-28 11:46:14,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-28 12:00:20,True,True,DE,174,Baseline (Pre-Audit),False,False,False
2025-04-28 12:02:11,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-04-28 13:52:17,False,True,DK,1384,Baseline (Pre-Audit),False,False,False
2025-04-29 16:55:25,True,True,DE,13,Baseline (Pre-Audit),False,False,False
2025-04-29 17:01:12,True,True,DE,6,Baseline (Pre-Audit),False,False,False
2025-04-29 20:09:53,True,True,DE,12,Baseline (Pre-Audit),False,False,False
2025-04-30 09:06:50,False,True,DK,0,Baseline (Pre-Audit),False,False,False
2025-04-30 09:44:35,False,True,DK,13,Baseline (Pre-Audit),False,False,False
2025-04-30 09:48:30,False,True,DK,24,Baseline (Pre-Audit),False,False,False
2025-04-30 09:51:14,False,True,DK,16,Baseline (Pre-Audit),False,False,False
2025-04-30 09:53:25,False,True,DK,0,Baseline (Pre-Audit),False,False,False
2025-04-30 10:31:55,False,True,DK,139,Baseline (Pre-Audit),False,False,False
2025-04-30 19:12:25,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-01 11:43:24,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-02 10:33:21,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-02 10:46:09,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-02 22:38:25,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-03 12:25:29,False,,,0,Baseline (Pre-Audit),False,False,False
2025-05-03 17:11:22,False,True,DE,124,Baseline (Pre-Audit),False,False,False
2025-05-05 12:01:54,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-07 09:21:07,True,True,DE,77,Baseline (Pre-Audit),False,False,False
2025-05-07 18:07:48,True,True,DE,173,Baseline (Pre-Audit),False,False,False
2025-05-07 18:07:48,True,True,DE,173,Baseline (Pre-Audit),False,False,False
2025-05-09 15:10:29,True,True,DE,20,Baseline (Pre-Audit),False,False,False
2025-05-09 18:39:18,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-11 15:54:50,True,True,DE,76,Baseline (Pre-Audit),False,False,False
2025-05-12 12:06:55,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-21 18:40:17,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-21 18:40:18,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-21 18:40:28,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-21 19:10:18,True,True,DE,70,Baseline (Pre-Audit),False,False,False
2025-05-22 19:48:11,True,True,DE,15,Baseline (Pre-Audit),False,False,False
2025-05-22 19:52:50,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-24 14:50:21,True,True,DE,5,Baseline (Pre-Audit),False,False,False
2025-05-28 16:37:15,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 16:38:02,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 16:38:43,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 16:39:04,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 16:51:47,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 16:52:58,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 16:57:15,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 17:02:12,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-05-28 17:02:55,True,True,DE,31,Baseline (Pre-Audit),False,False,False
2025-05-29 13:33:03,True,True,DE,159,Baseline (Pre-Audit),False,False,False
2025-05-31 11:11:34,True,True,DE,83,Baseline (Pre-Audit),False,False,False
2025-05-31 17:27:13,True,True,DE,20,Baseline (Pre-Audit),False,False,False
2025-05-31 17:28:24,True,True,DE,97,Baseline (Pre-Audit),False,False,False
2025-05-31 18:03:01,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-06-01 19:37:42,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-06-07 11:01:02,True,True,DE,25,Baseline (Pre-Audit),False,False,False
2025-06-07 13:44:06,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-06-07 13:44:07,True,True,DE,12,Baseline (Pre-Audit),False,False,False
2025-06-17 12:32:51,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-06-17 12:52:18,True,True,DE,736,Baseline (Pre-Audit),False,False,False
2025-06-19 18:17:36,True,True,DE,1,Baseline (Pre-Audit),False,False,False
2025-06-19 20:42:33,True,True,DE,466,Baseline (Pre-Audit),False,False,False
2025-06-20 20:09:19,True,True,DE,261,Baseline (Pre-Audit),False,False,False
2025-06-23 13:35:21,False,True,DE,108,Baseline (Pre-Audit),False,False,False
2025-06-23 17:00:43,False,True,DE,967,Baseline (Pre-Audit),False,False,False
2025-06-24 18:33:46,True,True,DE,31,Baseline (Pre-Audit),False,False,False
2025-06-27 19:49:22,True,True,DE,9,Baseline (Pre-Audit),False,False,False
2025-06-27 19:49:50,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-06-28 13:04:04,True,True,DE,34,Baseline (Pre-Audit),False,False,False
2025-06-28 13:25:00,True,True,DE,10,Baseline (Pre-Audit),False,False,False
2025-06-28 13:39:43,True,True,DE,55,Baseline (Pre-Audit),False,False,False
2025-07-03 10:20:02,True,True,DE,12,Baseline (Pre-Audit),False,False,False
2025-07-03 10:29:47,True,True,DE,20,Baseline (Pre-Audit),False,False,False
2025-07-06 14:56:39,True,True,DE,342,Baseline (Pre-Audit),False,False,False
2025-07-08 10:20:36,True,True,DE,133,Baseline (Pre-Audit),False,False,False
2025-07-08 10:25:16,True,True,DE,82,Baseline (Pre-Audit),False,False,False
2025-07-09 18:41:05,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-07-09 18:46:40,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-07-11 16:07:25,True,True,DE,122,Baseline (Pre-Audit),False,False,False
2025-07-15 11:52:03,False,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-07-15 16:06:14,False,True,DE,11,Baseline (Pre-Audit),False,False,False
2025-07-16 15:34:22,False,True,DE,203,Baseline (Pre-Audit),False,False,False
2025-07-16 18:42:30,True,True,DE,0,Baseline (Pre-Audit),False,False,False
2025-07-16 19:05:35,True,True,DE,110,Baseline (Pre-Audit),False,False,False
2025-07-18 12:52:54,False,True,DE,62,Baseline (Pre-Audit),False,False,False
2025-07-18 13:27:52,False,True,DE,175,Baseline (Pre-Audit),False,False,False
2025-07-18 15:20:22,True,True,DE,34,Baseline (Pre-Audit),False,False,False
2025-07-19 09:10:01,True,True,DE,26,Baseline (Pre-Audit),False,False,True
2025-07-19 20:44:13,True,True,DE,306,Baseline (Pre-Audit),False,False,True
2025-07-20 20:50:44,True,True,DE,108,Baseline (Pre-Audit),False,False,True
2025-07-21 09:48:58,False,,,0,Baseline (Pre-Audit),False,False,True
2025-07-21 09:50:02,False,,,659,Baseline (Pre-Audit),False,False,True
2025-07-22 16:14:16,True,True,DE,0,Baseline (Pre-Audit),False,False,True
2025-07-24 15:42:02,True,True,DE,99,Baseline (Pre-Audit),False,False,True
2025-07-28 11:12:57,True,True,DE,26,Baseline (Pre-Audit),False,False,True
2025-07-28 16:08:46,True,True,DE,15,Baseline (Pre-Audit),False,False,True
2025-07-28 19:16:33,True,True,DE,0,Baseline (Pre-Audit),False,False,True
2025-07-28 19:18:48,True,True,DE,103,Baseline (Pre-Audit),False,False,True
2025-07-30 12:39:39,True,True,DK,0,Baseline (Pre-Audit),False,False,True
2025-07-30 21:40:15,False,True,DK,13,Baseline (Pre-Audit),False,False,True
2025-07-30 21:40:30,True,True,DK,0,Baseline (Pre-Audit),False,False,True
2025-07-31 19:37:13,True,True,DE,0,Baseline (Pre-Audit),False,True,True
2025-07-31 19:37:59,True,True,DE,5,Baseline (Pre-Audit),False,True,True
2025-07-31 19:38:34,True,True,DE,0,Baseline (Pre-Audit),False,True,True
2025-08-03 19:37:56,True,True,DE,29,Phase 1: Invisible (RU/BY),True,True,True
2025-08-03 20:18:43,True,True,DE,0,Phase 1: Invisible (RU/BY),True,True,True
2025-08-03 21:14:45,True,True,DE,0,Phase 1: Invisible (RU/BY),True,True,True
2025-08-04 11:27:32,False,True,DE,0,Phase 1: Invisible (RU/BY),True,True,True
2025-08-04 14:02:21,False,True,PL,0,Phase 1: Invisible (RU/BY),True,True,True
2025-08-04 21:19:41,True,True,DE,154,Phase 1: Invisible (RU/BY),True,True,True
2025-08-05 15:27:39,False,True,DE,26,Phase 1: Invisible (RU/BY),True,True,True
2025-08-05 18:23:04,True,True,DE,132,Phase 1: Invisible (RU/BY),True,True,True
2025-08-05 22:14:37,True,True,DE,0,Phase 1: Invisible (RU/BY),True,True,True
2025-08-06 10:08:29,True,True,DE,0,Phase 1: Invisible (RU/BY),False,True,True
2025-08-06 10:56:07,True,True,DE,0,Phase 1: Invisible (RU/BY),False,True,True
2025-08-06 21:33:12,True,True,DE,8,Phase 1: Invisible (RU/BY),False,True,True
2025-08-06 21:34:42,True,True,DE,7,Phase 1: Invisible (RU/BY),False,True,True
2025-08-07 14:30:31,True,True,DE,133,Phase 1: Invisible (RU/BY),False,False,True
2025-08-07 15:14:00,True,True,DE,53,Phase 1: Invisible (RU/BY),False,False,True
2025-08-07 16:54:56,True,True,DE,121,Phase 1: Invisible (RU/BY),False,False,True
2025-08-08 16:33:31,True,True,DE,30,Phase 1: Invisible (RU/BY),False,False,True
2025-08-09 13:17:48,True,True,DE,117,Phase 1: Invisible (RU/BY),False,False,True
2025-08-09 16:35:28,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-09 17:09:20,True,True,DE,78,Phase 1: Invisible (RU/BY),False,False,True
2025-08-09 18:26:58,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-09 18:29:55,True,True,DE,17,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:38:46,True,True,DE,16,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:39:16,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:39:28,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:39:29,True,True,DE,80,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:45:05,True,True,DE,14,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:56:04,True,True,DE,19,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 11:57:02,True,True,DE,37,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 15:36:42,True,True,DE,27,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 19:39:20,True,True,DE,214,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 19:39:23,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-13 20:21:06,True,True,DE,180,Phase 1: Invisible (RU/BY),False,False,True
2025-08-14 14:58:08,False,,,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-15 13:41:12,False,,,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-15 13:41:12,False,,,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-15 13:41:15,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-16 14:17:43,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-08-17 14:07:10,True,True,DE,12,Phase 1: Invisible (RU/BY),False,False,True
2025-08-17 14:07:37,True,True,DE,12,Phase 1: Invisible (RU/BY),False,False,True
2025-08-19 14:27:29,False,,,0,Phase 1: Invisible (RU/BY),False,False,False
2025-08-19 14:27:45,False,,,7,Phase 1: Invisible (RU/BY),False,False,False
2025-08-20 11:15:34,False,True,PL,8,Phase 1: Invisible (RU/BY),False,False,False
2025-08-20 13:20:40,False,True,DE,57,Phase 1: Invisible (RU/BY),False,False,False
2025-08-20 13:23:04,False,True,DE,9,Phase 1: Invisible (RU/BY),False,False,False
2025-08-20 16:41:14,True,True,DE,293,Phase 1: Invisible (RU/BY),False,False,False
2025-08-20 20:06:16,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,False
2025-08-21 11:26:58,False,True,DE,75,Phase 1: Invisible (RU/BY),False,False,False
2025-08-21 11:29:06,False,True,DE,323,Phase 1: Invisible (RU/BY),False,False,False
2025-08-21 12:33:58,False,True,DE,209,Phase 1: Invisible (RU/BY),False,False,False
2025-08-26 19:35:07,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,False
2025-08-27 14:36:35,True,True,DE,42,Phase 1: Invisible (RU/BY),False,False,False
2025-08-29 11:00:52,False,True,DE,19,Phase 1: Invisible (RU/BY),False,False,False
2025-08-29 12:45:33,False,True,DE,67,Phase 1: Invisible (RU/BY),False,False,False
2025-08-29 18:28:48,True,True,DE,82,Phase 1: Invisible (RU/BY),False,False,False
2025-08-29 19:27:21,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,False
2025-08-30 13:31:51,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,False
2025-08-30 13:40:44,True,True,DE,46,Phase 1: Invisible (RU/BY),False,False,False
2025-09-02 15:41:00,True,True,DE,20,Phase 1: Invisible (RU/BY),False,False,True
2025-09-04 10:30:04,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-04 10:34:34,True,True,DE,22,Phase 1: Invisible (RU/BY),False,False,True
2025-09-04 17:59:02,True,True,DE,22,Phase 1: Invisible (RU/BY),False,False,True
2025-09-04 18:00:28,True,True,DE,61,Phase 1: Invisible (RU/BY),False,False,True
2025-09-05 12:39:40,True,True,DE,104,Phase 1: Invisible (RU/BY),False,False,True
2025-09-05 15:52:20,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-07 19:07:01,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-07 19:08:11,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 10:45:03,True,False,Non-EU,14,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 13:03:19,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 13:05:08,True,True,DE,90,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 15:52:45,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 15:52:46,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 16:30:44,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 16:31:45,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-08 16:37:24,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-09 00:33:18,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-09 17:13:56,True,,,52,Phase 1: Invisible (RU/BY),False,False,True
2025-09-09 17:15:02,True,,,401,Phase 1: Invisible (RU/BY),False,False,True
2025-09-10 00:55:21,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-10 17:25:51,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-11 12:00:24,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-11 12:01:05,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-11 12:06:17,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-11 14:42:43,False,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-12 12:53:07,True,True,DE,35,Phase 1: Invisible (RU/BY),False,False,True
2025-09-12 13:15:48,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-12 13:22:01,True,True,DE,0,Phase 1: Invisible (RU/BY),False,False,True
2025-09-13 12:45:04,True,True,DE,47,Phase 1: Invisible (RU/BY),False,True,True
2025-09-16 12:47:51,True,True,DE,29,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-16 13:22:53,True,True,DE,0,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-16 20:53:14,True,True,DE,620,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-18 00:00:42,True,True,DE,56,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-20 12:21:46,True,True,DE,15,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-21 20:55:16,False,True,DE,0,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-21 20:55:23,False,True,DE,273,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-21 21:00:07,False,True,DE,256,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-21 21:04:34,False,True,DE,492,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-21 21:13:07,False,True,DE,174,Phase 2: Visible (DE/UA/Public),True,True,True
2025-09-23 17:57:04,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-23 17:57:51,True,True,DE,245,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-24 12:00:55,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-26 11:51:15,True,True,DE,23,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-26 12:35:26,True,True,DE,549,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-27 12:22:46,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-27 12:43:01,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-27 13:35:45,True,True,DE,50,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-27 17:23:35,True,True,DE,15,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-30 11:25:47,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-30 11:28:50,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-09-30 11:31:18,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-01 15:20:47,True,True,DE,120,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-01 19:37:19,True,True,DE,22,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-01 19:44:13,True,True,DE,19,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-02 14:56:46,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-04 16:41:00,True,True,DE,98,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-04 18:14:11,True,True,DE,73,Phase 2: Visible (DE/UA/Public),False,False,True
2025-10-06 09:43:47,False,True,DE,138,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-07 07:59:14,True,True,DE,32,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-07 08:00:40,True,True,DE,41,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-07 10:10:31,True,True,DE,32,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-07 19:42:41,True,True,DE,83,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-08 09:17:54,True,True,DE,39,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-08 09:20:23,True,True,DE,12,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-08 10:02:35,True,True,DE,19,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-11 16:31:23,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-12 02:22:13,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-12 12:05:58,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-12 14:16:29,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-12 14:22:20,True,True,DE,145,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-14 15:42:03,True,True,DE,105,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-14 20:20:06,True,True,DE,10,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-17 10:49:30,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-18 18:04:06,True,True,DE,60,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-18 18:29:55,True,True,DE,166,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-19 14:27:05,True,True,DE,168,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-20 15:14:20,True,True,DE,69,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-20 18:18:02,True,True,DE,24,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-20 18:48:18,True,True,DE,34,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-23 14:13:47,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-29 11:49:27,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-29 11:49:27,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-29 11:50:18,False,True,DE,38,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-29 12:04:47,False,False,Non-EU,531,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-29 13:36:52,True,True,DE,68,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-31 11:20:26,True,True,DE,95,Phase 2: Visible (DE/UA/Public),False,False,False
2025-10-31 11:30:14,True,True,DE,69,Phase 2: Visible (DE/UA/Public),False,False,False
2025-11-01 11:21:55,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-11-01 11:27:22,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-11-01 11:31:38,True,True,DE,22,Phase 2: Visible (DE/UA/Public),False,False,False
2025-11-02 12:38:10,False,True,PL,0,Phase 2: Visible (DE/UA/Public),False,False,False
2025-11-04 16:12:24,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-04 17:42:27,True,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-04 17:58:38,True,True,DE,6,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-05 10:37:48,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-05 13:46:32,False,True,DE,0,Phase 2: Visible (DE/UA/Public),False,False,True
2025-11-05 17:50:08,True,True,DE,103,Phase 2: Visible (DE/UA/Public),False,False,True
